Type,Date1,Date2,Company,Bus1,Bus2,Sales,Profit,VariableCost,FixedCost
ACT,202404,202404,FFHU,X線,XR,56270000,20502000,-18096000,-17672000
ACT,202404,202404,FFHU,内視鏡,スコープ,71710000,38618000,-27016000,-6076000
ACT,202404,202404,FFHU,内視鏡,処置具,85800000,68716000,-14996000,-2088000
ACT,202404,202404,FFHU,内視鏡,本体・プロセッサー,4220000,-21892000,-16492000,-9620000
ACT,202404,202404,FFHU,IVD,化学分析装置,10180000,-20952000,-27232000,-3900000
ACT,202404,202404,FFHU,IVD,ドライケム,40440000,14996000,-13120000,-12324000
ACT,202404,202404,FFHU,IVD,IMMUNO,75940000,59620000,-8356000,-7964000
ACT,202404,202404,FFNR,X線,CT,95560000,59060000,-20028000,-16472000
ACT,202404,202404,FFNR,X線,MR,56480000,38602000,-13168000,-4710000
ACT,202404,202404,FFNR,X線,XR,6180000,-5640000,-5868000,-5952000
ACT,202404,202404,FFNR,内視鏡,スコープ,16410000,364000,-6808000,-9238000
ACT,202404,202404,FFNR,内視鏡,処置具,62560000,53156000,-5500000,-3904000
ACT,202404,202404,FFNR,内視鏡,本体・プロセッサー,15380000,-34292000,-31652000,-18020000
ACT,202404,202404,FFNR,IVD,化学分析装置,91270000,36210000,-37864000,-17196000
ACT,202404,202404,FFNR,IVD,ドライケム,86910000,38198000,-33120000,-15592000
ACT,202404,202404,FFNR,IVD,IMMUNO,57070000,35390000,-17732000,-3948000
ACT,202404,202404,FFTR,X線,CT,85860000,44946000,-30524000,-10390000
ACT,202404,202404,FFTR,X線,MR,2920000,-26372000,-16492000,-12800000
ACT,202404,202404,FFTR,X線,XR,30530000,-7836000,-26840000,-11526000
ACT,202404,202404,FFTR,内視鏡,スコープ,21970000,-21904000,-37892000,-5982000
ACT,202404,202404,FFTR,内視鏡,処置具,73110000,25374000,-35564000,-12172000
ACT,202404,202404,FFTR,内視鏡,本体・プロセッサー,78030000,37052000,-37828000,-3150000
ACT,202404,202404,FFTR,IVD,化学分析装置,86170000,65344000,-15276000,-5550000
ACT,202404,202404,FFTR,IVD,ドライケム,73900000,30490000,-35544000,-7866000
ACT,202404,202404,FFTR,IVD,IMMUNO,36620000,426000,-23600000,-12594000
ACT,202404,202404,FFME,X線,CT,26260000,-17692000,-36164000,-7788000
ACT,202404,202404,FFME,X線,MR,99030000,48738000,-30788000,-19504000
ACT,202404,202404,FFME,X線,XR,61210000,39558000,-3476000,-18176000
ACT,202404,202404,FFME,内視鏡,スコープ,29680000,1940000,-27736000,-4000
ACT,202404,202404,FFME,内視鏡,処置具,58290000,31276000,-12108000,-14906000
ACT,202404,202404,FFME,内視鏡,本体・プロセッサー,98040000,64356000,-14440000,-19244000
ACT,202404,202404,FFME,IVD,化学分析装置,40220000,13188000,-10400000,-16632000
ACT,202404,202404,FFME,IVD,ドライケム,74120000,43154000,-29428000,-1538000
ACT,202404,202404,FFME,IVD,IMMUNO,22680000,-718000,-9400000,-13998000
ACT,202404,202404,FFPH,X線,CT,95800000,90152000,-5396000,-252000
ACT,202404,202404,FFPH,X線,MR,62130000,31908000,-19040000,-11182000
ACT,202404,202404,FFPH,X線,XR,32180000,210000,-17240000,-14730000
ACT,202404,202404,FFPH,内視鏡,スコープ,51540000,37386000,-9332000,-4822000
ACT,202404,202404,FFPH,内視鏡,処置具,39490000,22480000,-9436000,-7574000
ACT,202404,202404,FFPH,内視鏡,本体・プロセッサー,5670000,-41454000,-34028000,-13096000
ACT,202404,202404,FFPH,IVD,化学分析装置,84150000,54096000,-12608000,-17446000
ACT,202404,202404,FFPH,IVD,ドライケム,18780000,-22258000,-30016000,-11022000
ACT,202404,202404,FFPH,IVD,IMMUNO,98130000,72426000,-8988000,-16716000
ACT,202404,202404,FFOP,X線,CT,89840000,67362000,-5488000,-16990000
ACT,202404,202404,FFOP,X線,MR,64180000,52388000,-7896000,-3896000
ACT,202404,202404,FFOP,X線,XR,87180000,63402000,-14188000,-9590000
ACT,202404,202404,FFOP,内視鏡,スコープ,27560000,13040000,-8864000,-5656000
ACT,202404,202404,FFOP,内視鏡,処置具,56060000,21384000,-15028000,-19648000
ACT,202404,202404,FFOP,内視鏡,本体・プロセッサー,20000,-22418000,-14348000,-8090000
ACT,202404,202404,FFOP,IVD,化学分析装置,7780000,-5428000,-5060000,-8148000
ACT,202404,202404,FFOP,IVD,ドライケム,19320000,-108000,-4576000,-14852000
ACT,202404,202404,FFOP,IVD,IMMUNO,8650000,-14514000,-20396000,-2768000
ACT,202404,202404,FCAN,X線,CT,69930000,42502000,-24824000,-2604000
ACT,202404,202404,FCAN,X線,MR,1830000,-34280000,-19208000,-16902000
ACT,202404,202404,FCAN,X線,XR,1660000,-45684000,-35504000,-11840000
ACT,202404,202404,FCAN,内視鏡,スコープ,59120000,25044000,-25800000,-8276000
ACT,202404,202404,FCAN,内視鏡,処置具,81550000,33748000,-34180000,-13622000
ACT,202404,202404,FCAN,内視鏡,本体・プロセッサー,32020000,-1234000,-22304000,-10950000
ACT,202404,202404,FCAN,IVD,化学分析装置,75540000,43950000,-27512000,-4078000
ACT,202404,202404,FCAN,IVD,ドライケム,28610000,7998000,-2920000,-17692000
ACT,202404,202404,FCAN,IVD,IMMUNO,12040000,-1128000,-9548000,-3620000
ACT,202404,202404,FEG,X線,CT,76140000,58470000,-3516000,-14154000
ACT,202404,202404,FEG,X線,MR,38090000,34628000,-2068000,-1394000
ACT,202404,202404,FEG,X線,XR,86640000,63824000,-11488000,-11328000
ACT,202404,202404,FEG,内視鏡,スコープ,23800000,3290000,-11716000,-8794000
ACT,202404,202404,FEG,内視鏡,処置具,60570000,42534000,-12976000,-5060000
ACT,202404,202404,FEG,内視鏡,本体・プロセッサー,9250000,-12110000,-10668000,-10692000
ACT,202404,202404,FEG,IVD,化学分析装置,98010000,67178000,-17532000,-13300000
ACT,202404,202404,FEG,IVD,ドライケム,7320000,-34614000,-28668000,-13266000
ACT,202404,202404,FEG,IVD,IMMUNO,53140000,15758000,-28344000,-9038000
ACT,202404,202404,FMS,X線,CT,21410000,-3822000,-10624000,-14608000
ACT,202404,202404,FMS,X線,MR,97360000,49218000,-28508000,-19634000
ACT,202404,202404,FMS,X線,XR,69160000,29216000,-20076000,-19868000
ACT,202404,202404,FMS,内視鏡,スコープ,13440000,380000,-2356000,-10704000
ACT,202404,202404,FMS,内視鏡,処置具,79600000,36834000,-38608000,-4158000
ACT,202404,202404,FMS,内視鏡,本体・プロセッサー,71200000,46254000,-15748000,-9198000
ACT,202404,202404,FMS,IVD,化学分析装置,89270000,73274000,-12712000,-3284000
ACT,202404,202404,FMS,IVD,ドライケム,58400000,14578000,-28196000,-15626000
ACT,202404,202404,FMS,IVD,IMMUNO,48460000,45122000,-48000,-3290000
ACT,202404,202404,FFMT,X線,CT,34870000,-3082000,-35968000,-1984000
ACT,202404,202404,FFMT,X線,MR,66710000,26334000,-35552000,-4824000
ACT,202404,202404,FFMT,X線,XR,96160000,70024000,-17388000,-8748000
ACT,202404,202404,FFMT,内視鏡,スコープ,37550000,28738000,-152000,-8660000
ACT,202404,202404,FFMT,内視鏡,処置具,95960000,69090000,-20060000,-6810000
ACT,202404,202404,FFMT,内視鏡,本体・プロセッサー,93610000,72856000,-5172000,-15582000
ACT,202404,202404,FFMT,IVD,化学分析装置,91470000,53758000,-26872000,-10840000
ACT,202404,202404,FFMT,IVD,ドライケム,39520000,-15264000,-38920000,-15864000
ACT,202404,202404,FFMT,IVD,IMMUNO,28530000,9940000,-15356000,-3234000
ACT,202404,202404,FFCN,X線,CT,27300000,1788000,-8788000,-16724000
ACT,202404,202404,FFCN,X線,MR,41000000,30006000,-7516000,-3478000
ACT,202404,202404,FFCN,X線,XR,26670000,-1194000,-16324000,-11540000
ACT,202404,202404,FFCN,内視鏡,スコープ,30860000,4834000,-13036000,-12990000
ACT,202404,202404,FFCN,内視鏡,処置具,45780000,5364000,-24228000,-16188000
ACT,202404,202404,FFCN,内視鏡,本体・プロセッサー,32170000,-11656000,-30084000,-13742000
ACT,202404,202404,FFCN,IVD,化学分析装置,98750000,75762000,-19168000,-3820000
ACT,202404,202404,FFCN,IVD,ドライケム,31920000,-540000,-29952000,-2508000
ACT,202404,202404,FFCN,IVD,IMMUNO,62360000,46538000,-9436000,-6386000
ACT,202404,202404,FFBE,X線,CT,57570000,42960000,-12496000,-2114000
ACT,202404,202404,FFBE,X線,MR,50470000,26048000,-5268000,-19154000
ACT,202404,202404,FFBE,X線,XR,20350000,-6426000,-25584000,-1192000
ACT,202404,202404,FFBE,内視鏡,スコープ,48860000,1576000,-36372000,-10912000
ACT,202404,202404,FFBE,内視鏡,処置具,11310000,-7796000,-5984000,-13122000
ACT,202404,202404,FFBE,内視鏡,本体・プロセッサー,38150000,-2616000,-37700000,-3066000
ACT,202404,202404,FFBE,IVD,化学分析装置,83670000,56114000,-25676000,-1880000
ACT,202404,202404,FFBE,IVD,ドライケム,34920000,24402000,-4736000,-5782000
ACT,202404,202404,FFBE,IVD,IMMUNO,68380000,25210000,-37720000,-5450000
ACT,202404,202404,FFRU,X線,CT,57100000,13382000,-23932000,-19786000
ACT,202404,202404,FFRU,X線,MR,14140000,-19702000,-18608000,-15234000
ACT,202404,202404,FFRU,X線,XR,9050000,-14268000,-13928000,-9390000
ACT,202404,202404,FFRU,内視鏡,スコープ,88910000,78298000,-8876000,-1736000
ACT,202404,202404,FFRU,内視鏡,処置具,83380000,51044000,-29376000,-2960000
ACT,202404,202404,FFRU,内視鏡,本体・プロセッサー,79030000,55082000,-12352000,-11596000
ACT,202404,202404,FFRU,IVD,化学分析装置,45990000,35226000,-3272000,-7492000
ACT,202404,202404,FFRU,IVD,ドライケム,14350000,-22462000,-31212000,-5600000
ACT,202404,202404,FFRU,IVD,IMMUNO,91010000,84328000,-2544000,-4138000
ACT,202404,202404,FFHK,X線,CT,9990000,-32412000,-30884000,-11518000
ACT,202404,202404,FFHK,X線,MR,53430000,40704000,-5060000,-7666000
ACT,202404,202404,FFHK,X線,XR,70680000,41100000,-21796000,-7784000
ACT,202404,202404,FFHK,内視鏡,スコープ,73190000,25970000,-36608000,-10612000
ACT,202404,202404,FFHK,内視鏡,処置具,6930000,-27304000,-15872000,-18362000
ACT,202404,202404,FFHK,内視鏡,本体・プロセッサー,14060000,-28444000,-29752000,-12752000
ACT,202404,202404,FFHK,IVD,化学分析装置,92930000,79250000,-4924000,-8756000
ACT,202404,202404,FFHK,IVD,ドライケム,69050000,39960000,-28956000,-134000
ACT,202404,202404,FFHK,IVD,IMMUNO,44970000,40052000,-3784000,-1134000
ACT,202404,202404,FMAL,X線,CT,27100000,-26688000,-38400000,-15388000
ACT,202404,202404,FMAL,X線,MR,49210000,3406000,-28656000,-17148000
ACT,202404,202404,FMAL,X線,XR,94430000,88598000,-3100000,-2732000
ACT,202404,202404,FMAL,内視鏡,スコープ,93060000,56966000,-16280000,-19814000
ACT,202404,202404,FMAL,内視鏡,処置具,36990000,-18308000,-39064000,-16234000
ACT,202404,202404,FMAL,内視鏡,本体・プロセッサー,18150000,-16894000,-23296000,-11748000
ACT,202404,202404,FMAL,IVD,化学分析装置,11190000,-28974000,-26896000,-13268000
ACT,202404,202404,FMAL,IVD,ドライケム,45900000,5640000,-22792000,-17468000
ACT,202404,202404,FMAL,IVD,IMMUNO,35450000,-13768000,-38752000,-10466000
ACT,202404,202404,FDKH,X線,CT,92430000,76674000,-3712000,-12044000
ACT,202404,202404,FDKH,X線,MR,64170000,21182000,-35536000,-7452000
ACT,202404,202404,FDKH,X線,XR,64690000,20136000,-36524000,-8030000
ACT,202404,202404,FDKH,内視鏡,スコープ,76550000,47542000,-26856000,-2152000
ACT,202404,202404,FDKH,内視鏡,処置具,63660000,45092000,-16500000,-2068000
ACT,202404,202404,FDKH,内視鏡,本体・プロセッサー,77460000,65560000,-4548000,-7352000
ACT,202404,202404,FDKH,IVD,化学分析装置,43160000,7372000,-32840000,-2948000
ACT,202404,202404,FDKH,IVD,ドライケム,74260000,33652000,-25388000,-15220000
ACT,202404,202404,FDKH,IVD,IMMUNO,79250000,49208000,-12220000,-17822000
ACT,202404,202404,FNAC,X線,CT,34920000,240000,-20192000,-14488000
ACT,202404,202404,FNAC,X線,MR,46390000,13526000,-25684000,-7180000
ACT,202404,202404,FNAC,X線,XR,4680000,-5088000,-3680000,-6088000
ACT,202404,202404,FNAC,内視鏡,スコープ,7720000,-22282000,-27160000,-2842000
ACT,202404,202404,FNAC,内視鏡,処置具,78290000,22238000,-38844000,-17208000
ACT,202404,202404,FNAC,内視鏡,本体・プロセッサー,82250000,37470000,-35424000,-9356000
ACT,202404,202404,FNAC,IVD,化学分析装置,27630000,848000,-12176000,-14606000
ACT,202404,202404,FNAC,IVD,ドライケム,10860000,-34570000,-37352000,-8078000
ACT,202404,202404,FNAC,IVD,IMMUNO,80350000,64704000,-14644000,-1002000
ACT,202404,202404,FSAO,X線,CT,5090000,-17050000,-6828000,-15312000
ACT,202404,202404,FSAO,X線,MR,94580000,88448000,-4108000,-2024000
ACT,202404,202404,FSAO,X線,XR,69930000,52924000,-5472000,-11534000
ACT,202404,202404,FSAO,内視鏡,スコープ,65160000,44494000,-13716000,-6950000
ACT,202404,202404,FSAO,内視鏡,処置具,50780000,37118000,-2912000,-10750000
ACT,202404,202404,FSAO,内視鏡,本体・プロセッサー,41720000,10046000,-23292000,-8382000
ACT,202404,202404,FSAO,IVD,化学分析装置,29920000,3850000,-14660000,-11410000
ACT,202404,202404,FSAO,IVD,ドライケム,67040000,30756000,-34068000,-2216000
ACT,202404,202404,FSAO,IVD,IMMUNO,6010000,-9284000,-12296000,-2998000
ACT,202404,202404,FFMM,X線,CT,83610000,75724000,-2772000,-5114000
ACT,202404,202404,FFMM,X線,MR,60150000,5564000,-38664000,-15922000
ACT,202404,202404,FFMM,X線,XR,68830000,30362000,-28872000,-9596000
ACT,202404,202404,FFMM,内視鏡,スコープ,97970000,56108000,-36604000,-5258000
ACT,202404,202404,FFMM,内視鏡,処置具,52500000,5298000,-31316000,-15886000
ACT,202404,202404,FFMM,内視鏡,本体・プロセッサー,37650000,4502000,-24124000,-9024000
ACT,202404,202404,FFMM,IVD,化学分析装置,39760000,12914000,-10516000,-16330000
ACT,202404,202404,FFMM,IVD,ドライケム,17330000,-528000,-8156000,-9702000
ACT,202404,202404,FFMM,IVD,IMMUNO,86620000,59800000,-13712000,-13108000
ACT,202404,202404,ADJ_MA2,X線,CT,8270000,-36876000,-33328000,-11818000
ACT,202404,202404,ADJ_MA2,X線,MR,38240000,-12924000,-32864000,-18300000
ACT,202404,202404,ADJ_MA2,X線,XR,98840000,62894000,-33940000,-2006000
ACT,202404,202404,ADJ_MA2,内視鏡,スコープ,2780000,-25536000,-26088000,-2228000
ACT,202404,202404,ADJ_MA2,内視鏡,処置具,52990000,33614000,-4500000,-14876000
ACT,202404,202404,ADJ_MA2,内視鏡,本体・プロセッサー,60420000,33544000,-25032000,-1844000
ACT,202404,202404,ADJ_MA2,IVD,化学分析装置,92420000,80942000,-7548000,-3930000
ACT,202404,202404,ADJ_MA2,IVD,ドライケム,73670000,36638000,-25460000,-11572000
ACT,202404,202404,ADJ_MA2,IVD,IMMUNO,37430000,8288000,-13188000,-15954000
ACT,202404,202404,HCUS,X線,CT,80250000,66956000,-10772000,-2522000
ACT,202404,202404,HCUS,X線,MR,63360000,38212000,-5904000,-19244000
ACT,202404,202404,HCUS,X線,XR,81210000,43516000,-30760000,-6934000
ACT,202404,202404,HCUS,内視鏡,スコープ,63230000,29064000,-28700000,-5466000
ACT,202404,202404,HCUS,内視鏡,処置具,22080000,-7190000,-11536000,-17734000
ACT,202404,202404,HCUS,内視鏡,本体・プロセッサー,64430000,34688000,-21416000,-8326000
ACT,202404,202404,HCUS,IVD,化学分析装置,17220000,4828000,-8916000,-3476000
ACT,202404,202404,HCUS,IVD,ドライケム,86570000,77234000,-7152000,-2184000
ACT,202404,202404,HCUS,IVD,IMMUNO,13730000,6442000,-2920000,-4368000
ACT,202404,202404,HCTR,X線,CT,62480000,27962000,-32840000,-1678000
ACT,202404,202404,HCTR,X線,MR,32370000,5524000,-16184000,-10662000
ACT,202404,202404,HCTR,X線,XR,33580000,-11724000,-35508000,-9796000
ACT,202404,202404,HCTR,内視鏡,スコープ,5730000,-21452000,-26092000,-1090000
ACT,202404,202404,HCTR,内視鏡,処置具,32740000,27054000,-3272000,-2414000
ACT,202404,202404,HCTR,内視鏡,本体・プロセッサー,53500000,12250000,-25336000,-15914000
ACT,202404,202404,HCTR,IVD,化学分析装置,91390000,43862000,-37080000,-10448000
ACT,202404,202404,HCTR,IVD,ドライケム,91700000,64734000,-11920000,-15046000
ACT,202404,202404,HCTR,IVD,IMMUNO,9140000,3160000,-4540000,-1440000
ACT,202404,202404,HCGC,X線,CT,49620000,28904000,-6896000,-13820000
ACT,202404,202404,HCGC,X線,MR,35640000,-15454000,-35812000,-15282000
ACT,202404,202404,HCGC,X線,XR,56240000,37098000,-17704000,-1438000
ACT,202404,202404,HCGC,内視鏡,スコープ,21430000,-11520000,-22784000,-10166000
ACT,202404,202404,HCGC,内視鏡,処置具,58890000,7712000,-38516000,-12662000
ACT,202404,202404,HCGC,内視鏡,本体・プロセッサー,27270000,-24202000,-36828000,-14644000
ACT,202404,202404,HCGC,IVD,化学分析装置,41850000,20516000,-14264000,-7070000
ACT,202404,202404,HCGC,IVD,ドライケム,4550000,-30762000,-18316000,-16996000
ACT,202404,202404,HCGC,IVD,IMMUNO,90720000,68496000,-5876000,-16348000
ACT,202404,202404,HCME,X線,CT,7930000,-23916000,-20276000,-11570000
ACT,202404,202404,HCME,X線,MR,91160000,81956000,-7932000,-1272000
ACT,202404,202404,HCME,X線,XR,35270000,11426000,-7148000,-16696000
ACT,202404,202404,HCME,内視鏡,スコープ,88430000,68192000,-392000,-19846000
ACT,202404,202404,HCME,内視鏡,処置具,84150000,61622000,-2792000,-19736000
ACT,202404,202404,HCME,内視鏡,本体・プロセッサー,87910000,79680000,-5892000,-2338000
ACT,202404,202404,HCME,IVD,化学分析装置,81530000,48418000,-32556000,-556000
ACT,202404,202404,HCME,IVD,ドライケム,78390000,39608000,-18980000,-19802000
ACT,202404,202404,HCME,IVD,IMMUNO,91210000,55474000,-23168000,-12568000
ACT,202405,202405,FTAI,X線,CT,22080000,-17924000,-38280000,-1724000
ACT,202405,202405,FTAI,X線,MR,83270000,63676000,-2460000,-17134000
ACT,202405,202405,FTAI,X線,XR,46530000,25474000,-3192000,-17864000
ACT,202405,202405,FTAI,内視鏡,スコープ,19130000,-20662000,-26692000,-13100000
ACT,202405,202405,FTAI,内視鏡,処置具,91140000,56126000,-28032000,-6982000
ACT,202405,202405,FTAI,内視鏡,本体・プロセッサー,11740000,-26554000,-20120000,-18174000
ACT,202405,202405,FTAI,IVD,化学分析装置,56610000,14178000,-35244000,-7188000
ACT,202405,202405,FTAI,IVD,ドライケム,42150000,1534000,-27480000,-13136000
ACT,202405,202405,FTAI,IVD,IMMUNO,62750000,42624000,-2016000,-18110000
ACT,202405,202405,FFIN,X線,CT,17470000,-15130000,-21944000,-10656000
ACT,202405,202405,FFIN,X線,MR,8780000,-2122000,-4412000,-6490000
ACT,202405,202405,FFIN,X線,XR,37540000,11728000,-22488000,-3324000
ACT,202405,202405,FFIN,内視鏡,スコープ,67540000,32210000,-17340000,-17990000
ACT,202405,202405,FFIN,内視鏡,処置具,25330000,-11778000,-23188000,-13920000
ACT,202405,202405,FFIN,内視鏡,本体・プロセッサー,68900000,32180000,-22448000,-14272000
ACT,202405,202405,FFIN,IVD,化学分析装置,36540000,-16426000,-34500000,-18466000
ACT,202405,202405,FFIN,IVD,ドライケム,22530000,-3110000,-20392000,-5248000
ACT,202405,202405,FFIN,IVD,IMMUNO,88130000,64590000,-10820000,-12720000
ACT,202405,202405,FFVN,X線,CT,2360000,-5588000,-5888000,-2060000
ACT,202405,202405,FFVN,X線,MR,15780000,-24642000,-38684000,-1738000
ACT,202405,202405,FFVN,X線,XR,72850000,53750000,-15656000,-3444000
ACT,202405,202405,FFVN,内視鏡,スコープ,68920000,40258000,-27884000,-778000
ACT,202405,202405,FFVN,内視鏡,処置具,60420000,15838000,-38320000,-6262000
ACT,202405,202405,FFVN,内視鏡,本体・プロセッサー,32890000,-2416000,-17188000,-18118000
ACT,202405,202405,FFVN,IVD,化学分析装置,33720000,19456000,-3456000,-10808000
ACT,202405,202405,FFVN,IVD,ドライケム,97270000,69718000,-26216000,-1336000
ACT,202405,202405,FFVN,IVD,IMMUNO,72120000,46506000,-22280000,-3334000
ACT,202405,202405,FFID,X線,CT,35880000,11530000,-7556000,-16794000
ACT,202405,202405,FFID,X線,MR,25520000,-11328000,-34308000,-2540000
ACT,202405,202405,FFID,X線,XR,42170000,-10758000,-38540000,-14388000
ACT,202405,202405,FFID,内視鏡,スコープ,21870000,-28522000,-32292000,-18100000
ACT,202405,202405,FFID,内視鏡,処置具,67450000,48116000,-11436000,-7898000
ACT,202405,202405,FFID,内視鏡,本体・プロセッサー,31570000,9712000,-11332000,-10526000
ACT,202405,202405,FFID,IVD,化学分析装置,24360000,3772000,-5596000,-14992000
ACT,202405,202405,FFID,IVD,ドライケム,94320000,75266000,-4160000,-14894000
ACT,202405,202405,FFID,IVD,IMMUNO,50000,-22182000,-19148000,-3084000
ACT,202405,202405,HLAU,X線,CT,59960000,18358000,-31008000,-10594000
ACT,202405,202405,HLAU,X線,MR,62460000,40468000,-20748000,-1244000
ACT,202405,202405,HLAU,X線,XR,88930000,56012000,-15588000,-17330000
ACT,202405,202405,HLAU,内視鏡,スコープ,22300000,-7196000,-23216000,-6280000
ACT,202405,202405,HLAU,内視鏡,処置具,60890000,39334000,-16216000,-5340000
ACT,202405,202405,HLAU,内視鏡,本体・プロセッサー,88330000,72134000,-7128000,-9068000
